Row ID,Order Priority,Discount offered,Unit Price,Freight Expenses,Customer ID,Name of customer,Freight Mode,Segment,Product Type,Product Sub-Category,Product Container,Product Base Margin,State,City,Region,Country,ZIP Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Target,Order ID
25391,High,0.05,5.18,5.74,2870,Eimbee,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.36,Washington,Federal Way,West,USA,98023,05-08-2013,05-10-2013,-16.5255,1,6.6,75,85832
23000,Critical,0.0001,99.99,19.99,2881,Skimia,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Box,0.52,Florida,North Port,South,USA,34287,12-02-2013,12-03-2013,1106.976,2,211.98,450,88631
23543,High,0.08,17.78,5.03,2900,Trilith,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Small Box,0.54,Georgia,Evans,South,USA,30809,1/18/2011,1/20/2011,0.762,7,115.86,1000,86291
23544,High,0.09,28.28,13.99,2900,Trilith,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Medium Box,0.58,Georgia,Evans,South,USA,30809,1/18/2011,1/19/2011,206.97,12,318.64,,86291
19834,High,0.06,68.81,60,2900,Trilith,Delivery Truck,Restaurant Chain,Processed Meat,Jelly Fish,Jumbo Drum,0.41,Georgia,Evans,South,USA,30809,7/31/2011,08-03-2011,666.21,4,292.71,200,86292
20429,High,0.01,4,1.3,2900,Trilith,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.37,Georgia,Evans,South,USA,30809,09-08-2011,09-10-2011,-316.974,9,39.11,,86293
20430,High,0.08,12.98,3.14,2900,Trilith,Regular Air,Restaurant Chain,Processed Meat,Pacific Squid,Small Pack,0.6,Georgia,Evans,South,USA,30809,09-08-2011,09-08-2011,-140.854,5,64.12,55,86293
18290,Low,0.09,73.98,12.14,2900,Trilith,Regular Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Box,0.67,Georgia,Evans,South,USA,30809,05-05-2013,05-05-2013,209.682,1,73.72,600,86296
18291,High,0.06,4.98,5.49,2900,Trilith,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.38,Georgia,Evans,South,USA,30809,05-05-2013,05-07-2013,11.052,16,78.9,,86296
26363,High,0.05,49.99,19.99,2901,Skalith,Express Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Box,0.45,Georgia,Gainesville,South,USA,30501,12-12-2011,12/13/2011,-633.3404,9,434.52,600,86294
18009,Critical,0.1,65.99,4.2,2905,Zazio,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.55,Oregon,Albany,West,USA,97321,11-02-2012,11-02-2012,1446.4494,39,2106.63,1800,85849
18343,High,0.09,5.78,4.96,2930,Dabshots,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.36,California,El Centro,West,USA,92243,5/29/2011,06-05-2011,-58.25,11,59.74,,87621
20067,High,0.0001,10.89,4.5,2949,Meemm,Express Air,Personel Usage,Processed Meat,Jelly Fish,Small Box,0.59,Washington,Covington,West,USA,98042,11/29/2011,12-01-2011,26.532,31,367.03,200,87514
20068,High,0.03,5.58,5.3,2949,Meemm,Regular Air,Personel Usage,Processed Meat,Caviar,Small Box,0.35,Washington,Covington,West,USA,98042,11/29/2011,11/30/2011,6.52,16,98,75,87514
20559,Not Specified,0.03,145.45,17.85,2949,Meemm,Delivery Truck,Personel Usage,Canned Foods,Compote,Jumbo Drum,0.56,Washington,Covington,West,USA,98042,05-05-2012,05-07-2012,1487.94,18,2597.33,,87515
20560,Not Specified,0.06,85.99,2.79,2949,Meemm,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.58,Washington,Covington,West,USA,98042,05-05-2012,05-07-2012,-23.925,5,357.27,1800,87515
19818,High,0.08,6.48,7.37,2949,Meemm,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Washington,Covington,West,USA,98042,12-04-2013,12-09-2013,-45.36,17,105.03,,87519
25876,Medium,0.08,31.11,3.6,2970,Dazzlesphere,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Pack,0.64,Florida,Jacksonville,South,USA,32216,9/30/2012,10-02-2012,-43.862,13,399.92,450,86088
25877,Medium,0.07,125.99,8.08,2970,Dazzlesphere,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,0.57,Florida,Jacksonville,South,USA,32216,9/30/2012,10-02-2012,-99.19,8,844.57,1800,86088
25282,Medium,0.03,85.99,0.99,3003,Fadeo,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Wrap Bag,0.55,Idaho,Coeur D Alene,West,USA,83814,09-05-2010,09-06-2010,1037.1045,20,1503.05,1800,91586
25439,High,0.05,35.89,14.72,3003,Fadeo,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,0.4,Idaho,Coeur D Alene,West,USA,83814,10/26/2011,10/26/2011,134.9088,17,592.01,75,91587
24876,High,0.04,11.58,6.97,3003,Fadeo,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,0.35,Idaho,Coeur D Alene,West,USA,83814,2/16/2013,2/18/2013,-8.11,4,48.1,75,91588
23295,High,0.05,122.99,19.99,3005,Katz,Express Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.37,Idaho,Coeur D Alene,West,USA,83814,12-08-2010,12-11-2010,1039.7541,12,1506.89,75,91389
22627,High,0.06,2.88,0.5,3005,Katz,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.36,Idaho,Coeur D Alene,West,USA,83814,2/15/2011,2/22/2011,15.3318,8,22.22,200,91390
22628,High,0.08,12.44,6.27,3005,Katz,Regular Air,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Medium Box,0.57,Idaho,Coeur D Alene,West,USA,83814,2/15/2011,2/20/2011,-60.79,6,71.55,,91390
23727,High,0.1,2.21,1.12,3005,Katz,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.58,Idaho,Coeur D Alene,West,USA,83814,2/28/2012,2/29/2012,-6.84,3,6.4,,91392
21908,High,0.01,14.27,7.27,3005,Katz,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.38,Idaho,Coeur D Alene,West,USA,83814,10/13/2012,10/15/2012,33.51652,12,186.58,75,91394
25664,High,0.08,6.48,6.81,3006,Yata,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.36,Idaho,Idaho Falls,West,USA,83402,08-10-2010,8/15/2010,-49.1868,14,92.29,,91388
25665,High,0.09,20.98,53.03,3006,Yata,Delivery Truck,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Jumbo Drum,0.78,Idaho,Idaho Falls,West,USA,83402,08-10-2010,8/17/2010,-152.7448,3,82.29,,91388
24215,Medium,0.02,99.99,19.99,3006,Yata,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.52,Idaho,Idaho Falls,West,USA,83402,09-03-2011,09-04-2011,-270.48,3,314.3,100,91391
26356,High,0.01,5.8,5.59,3006,Yata,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.4,Idaho,Idaho Falls,West,USA,83402,03-08-2012,3/13/2012,-106.421,11,65.29,75,91393
23918,Not Specified,0.05,320.64,29.2,3006,Yata,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.66,Idaho,Idaho Falls,West,USA,83402,10/21/2012,10/22/2012,1619.3012,12,3110.9,,91395
24424,Not Specified,0.01,81.94,55.81,3006,Yata,Delivery Truck,Hotels / Hospitals,Preserved Food,Pickle,Jumbo Box,0.6,Idaho,Idaho Falls,West,USA,83402,12-12-2013,12/13/2013,-100.4304,4,352.39,1500,91396
22064,High,0.01,5.58,5.3,3017,Devpulse,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,0.35,California,Encinitas,West,USA,92024,07-09-2010,07-10-2010,-7.25,1,11.16,75,89071
22065,High,0.03,3.98,0.7,3017,Devpulse,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.52,California,Encinitas,West,USA,92024,07-09-2010,07-10-2010,31.2018,11,45.22,,89071
19812,High,0.04,5.74,5.01,3017,Devpulse,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.39,California,Encinitas,West,USA,92024,6/25/2011,6/26/2011,-16.0816,3,19.17,75,89073
19813,High,0.06,4.24,5.41,3017,Devpulse,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.35,California,Encinitas,West,USA,92024,6/25/2011,6/26/2011,-57.4724,8,34.58,75,89073
23519,High,0.02,65.99,3.99,3017,Devpulse,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.59,California,Encinitas,West,USA,92024,6/24/2013,6/26/2013,682.7205,18,989.45,1800,89075
18120,High,0.03,4.48,49,3029,Voomm,Regular Air,Stand Alone Restaurants,Processed Meat,Jelly Fish,Large Box,0.6,Oregon,Albany,West,USA,97321,12-03-2012,12-05-2012,-376.065,9,67.01,200,86481
18811,High,0.02,50.98,13.66,3029,Voomm,Regular Air,Stand Alone Restaurants,Processed Meat,Jelly Fish,Small Box,0.58,Oregon,Albany,West,USA,97321,7/13/2013,7/15/2013,385.95712,17,896.63,200,86483
21540,Medium,0.05,115.99,2.5,3031,Skyvu,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,0.55,Oregon,Beaverton,West,USA,97005,3/30/2012,3/30/2012,806.541,12,1168.9,1800,86478
25527,High,0.03,30.98,5.76,3031,Skyvu,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.4,Oregon,Beaverton,West,USA,97005,8/26/2012,8/27/2012,379.0998,17,549.42,,86480
22245,High,0.05,7.4,1.71,3031,Skyvu,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Wrap Bag,0.4,Oregon,Beaverton,West,USA,97005,06-07-2013,06-08-2013,36.087,7,52.3,,86482
23370,High,0.02,4.91,0.5,3031,Skyvu,Regular Air,Stand Alone Restaurants,Processed Meat,Oysters (Clam),Small Box,0.36,Oregon,Beaverton,West,USA,97005,8/29/2013,8/30/2013,53.1231,16,76.99,200,86484
23188,High,0.06,276.2,24.49,3048,Riffwire,Express Air,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Large Box,,California,Berkeley,West,USA,94704,09-05-2010,09-07-2010,1167.38,10,2610.56,1800,89789
21879,High,0.08,12.28,4.86,3048,Riffwire,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.38,California,Berkeley,West,USA,94704,03-04-2011,03-11-2011,31.54,5,61.66,,89790
26078,High,0.09,30.93,3.92,3048,Riffwire,Express Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Pack,0.44,California,Berkeley,West,USA,94704,02-06-2012,02-07-2012,60.5682,3,87.78,1000,89791
22327,Medium,0.09,348.21,40.19,3048,Riffwire,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.62,California,Berkeley,West,USA,94704,05-01-2012,05-03-2012,298.83,5,1663.19,,89792
23189,High,0.09,2.88,0.7,3048,Riffwire,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.56,California,Berkeley,West,USA,94704,09-05-2013,09-07-2013,3.0348,8,22.79,,89795
20516,Medium,0.07,8.33,1.99,3063,Innotype,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Pack,0.52,Washington,Kirkland,West,USA,98034,2/26/2010,2/28/2010,11.95,6,50.28,250,88447
20517,Medium,0.03,499.99,24.49,3063,Innotype,Regular Air,Personel Usage,Canned Foods,Wild Berry,Large Box,0.36,Washington,Kirkland,West,USA,98034,2/26/2010,2/27/2010,1773.6105,5,2570.45,5000,88447
19652,Not Specified,0.03,20.99,0.99,3063,Innotype,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Wrap Bag,0.57,Washington,Kirkland,West,USA,98034,11/24/2010,11/26/2010,4.1822,9,158.87,1800,88449
19657,High,0.09,14.45,7.17,3063,Innotype,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.38,Washington,Kirkland,West,USA,98034,04-07-2011,4/14/2011,7.3525,12,161.13,800,88450
19658,Low,0.08,70.98,30,3063,Innotype,Delivery Truck,Personel Usage,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.73,Washington,Kirkland,West,USA,98034,04-07-2011,04-09-2011,-425.72,5,334.4,1800,88450
22066,Medium,0.0001,100.98,7.18,3063,Innotype,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Box,0.4,Washington,Kirkland,West,USA,98034,11/28/2013,11/29/2013,733.21248,11,1166.32,250,88452
23496,Low,0.07,70.98,59.81,3074,Pixonyx,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.6,Arkansas,Fayetteville,South,USA,72701,2/26/2011,2/26/2011,-2045.078,12,838.78,1800,89418
23497,Low,0.06,82.99,5.5,3074,Pixonyx,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.44,Arkansas,Fayetteville,South,USA,72701,2/26/2011,03-03-2011,-344.848,9,758.26,100,89418
23498,High,0.02,1.95,1.63,3074,Pixonyx,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.46,Arkansas,Fayetteville,South,USA,72701,2/26/2011,03-03-2011,1145.418,8,16.93,,89418
24041,High,0.05,4.28,6.18,3074,Pixonyx,Express Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.4,Arkansas,Fayetteville,South,USA,72701,6/25/2011,6/27/2011,-11.592,3,18.43,,89420
23235,Low,0.03,880.98,44.55,3074,Pixonyx,Delivery Truck,Hotels / Hospitals,Preserved Food,Pickle,Jumbo Box,0.62,Arkansas,Fayetteville,South,USA,72701,11/19/2012,11/24/2012,7.938,29,25029.79,1500,89422
20008,High,0.05,39.99,10.25,3086,Realbuzz,Express Air,Personel Usage,Canned Foods,Assorted Fruits,Small Box,0.55,Florida,North Port,South,USA,34287,11/18/2010,11/19/2010,4.29,3,130.91,250,88380
18655,High,0.03,500.98,28.14,3086,Realbuzz,Delivery Truck,Personel Usage,Canned Foods,Compote,Jumbo Drum,0.38,Florida,North Port,South,USA,34287,01-09-2011,01-09-2011,-77.756,8,4043.11,,88381
18533,High,0.01,4.24,5.41,3086,Realbuzz,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.35,Florida,North Port,South,USA,34287,11/26/2012,12-01-2012,67.05,14,67.03,800,88385
25382,High,0.05,63.98,19.99,3087,Centizu,Express Air,Personel Usage,Processed Meat,Bacon,Small Box,0.36,Florida,Oakland Park,South,USA,33334,01-01-2012,01-04-2012,-132.664,5,323.26,800,88382
21358,High,0.0001,23.99,15.68,3087,Centizu,Delivery Truck,Personel Usage,Preserved Food,Marmalade,Jumbo Drum,0.62,Florida,Oakland Park,South,USA,33334,01-02-2012,01-04-2012,33.288,14,343.61,1000,88383
22716,Medium,0.03,5.08,2.03,3087,Centizu,Regular Air,Personel Usage,Preserved Food,Marmalade,Wrap Bag,0.51,Florida,Oakland Park,South,USA,33334,10-11-2012,10/14/2012,55.476,1,7.15,1000,88384
26115,High,0.07,30.98,8.74,3087,Centizu,Express Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.4,Florida,Oakland Park,South,USA,33334,2/28/2013,03-01-2013,516.132,12,370.39,,88386
19805,Critical,0.07,35.99,5,3100,Tazz,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Wrap Bag,0.82,Florida,Oakland Park,South,USA,33334,9/25/2010,9/27/2010,-299.8142,1,31.71,1800,89988
20340,High,0.08,14.45,7.17,3100,Tazz,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.38,Florida,Oakland Park,South,USA,33334,10/23/2011,10/25/2011,-84.238,15,210.65,800,89989
19330,High,0.08,3.14,1.92,3100,Tazz,Regular Air,Personel Usage,Processed Meat,Pacific Squid,Wrap Bag,0.84,Florida,Oakland Park,South,USA,33334,08-08-2012,08-09-2012,126.624,17,51.51,55,89991
20339,High,0.07,7.04,2.17,3102,Tagpad,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Wrap Bag,0.38,Idaho,Caldwell,West,USA,83605,10/23/2011,10/30/2011,30.5992,10,69.03,,89989
23932,Critical,0.03,140.81,24.49,3102,Tagpad,Regular Air,Personel Usage,Preserved Food,Sundried Tomatoes,Large Box,0.57,Idaho,Caldwell,West,USA,83605,12-11-2012,12/13/2012,1895.97,19,2763.08,1800,89992
23933,High,0.04,6.48,6.22,3102,Tagpad,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Idaho,Caldwell,West,USA,83605,12-11-2012,12/13/2012,-43.15,18,118.45,,89992
23934,High,0.05,2.08,2.56,3102,Tagpad,Regular Air,Personel Usage,Processed Meat,Pacific Squid,Small Pack,0.55,Idaho,Caldwell,West,USA,83605,12-11-2012,12-11-2012,-28.985,17,35.25,55,89992
24021,High,0.08,5.28,2.99,3104,Youspan,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.37,Idaho,Nampa,West,USA,83686,6/15/2013,6/15/2013,-6.6608,11,55.64,160,86329
18271,Not Specified,0.08,95.95,74.35,3108,InnoZ,Delivery Truck,Stand Alone Restaurants,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.57,Idaho,Nampa,West,USA,83686,9/22/2011,9/23/2011,-1131.6,12,1114.79,1800,87329
18449,High,0.03,420.98,19.99,3108,InnoZ,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,0.35,Idaho,Nampa,West,USA,83686,11/29/2012,12-01-2012,5804.3007,20,8412.03,80,87331
19296,Medium,0.05,140.99,4.2,3108,InnoZ,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,0.59,Idaho,Nampa,West,USA,83686,11/25/2013,11/27/2013,242.339328,15,1724.82,1800,87334
19431,High,0.09,145.45,17.85,3108,InnoZ,Delivery Truck,Stand Alone Restaurants,Canned Foods,Compote,Jumbo Drum,0.56,Idaho,Nampa,West,USA,83686,12/21/2013,12/22/2013,71.60192,9,1224.51,85,87335
22937,High,0.08,23.99,6.71,3110,Dabshots,Regular Air,Stand Alone Restaurants,Processed Meat,Caviar,Small Box,0.35,Idaho,Post Falls,West,USA,83854,06-05-2011,06-07-2011,237.0633,15,343.57,75,87328
21120,High,0.07,34.54,14.72,3113,Divanoodle,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.37,Louisiana,New Iberia,South,USA,70560,11/17/2010,11/18/2010,-20.18226,17,574.97,75,86860
21121,High,0.02,12.28,6.47,3113,Divanoodle,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.38,Louisiana,New Iberia,South,USA,70560,11/17/2010,11/17/2010,-156.9722,9,115.22,,86860
21122,High,0.06,34.58,8.99,3113,Divanoodle,Express Air,Hotels / Hospitals,Processed Meat,Foie Gras,Small Pack,0.56,Louisiana,New Iberia,South,USA,70560,11/17/2010,11/19/2010,384.5043,13,456.58,,86860
19777,High,0.05,12.98,3.14,3113,Divanoodle,Regular Air,Hotels / Hospitals,Processed Meat,Pacific Squid,Small Pack,0.6,Louisiana,New Iberia,South,USA,70560,2/19/2013,2/20/2013,-114.17,11,136.41,55,86863
24152,High,0.0001,1.26,0.7,3113,Divanoodle,Regular Air,Hotels / Hospitals,Processed Meat,Tuna,Wrap Bag,0.81,Louisiana,New Iberia,South,USA,70560,07-03-2013,07-05-2013,-94.4426,12,15.37,100,86865
25773,High,0.08,2.88,0.7,3114,Jamia,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.56,Louisiana,New Orleans,South,USA,70117,09-09-2013,09-12-2013,329.67,3,8.84,,86866
26122,High,0.02,6.68,7.3,3116,Devshare,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.37,Georgia,Gainesville,South,USA,30501,01-08-2011,01-10-2011,-47.726,11,75.36,,88253
18501,Critical,0.1,55.99,1.25,3116,Devshare,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Pack,0.35,Georgia,Gainesville,South,USA,30501,1/30/2011,02-01-2011,-117.544,12,524.27,1800,88254
18502,Critical,0.08,115.99,2.5,3116,Devshare,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.55,Georgia,Gainesville,South,USA,30501,1/30/2011,02-01-2011,-74.61468,9,824.5,1800,88254
22016,High,0.0001,5.78,5.67,3116,Devshare,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.36,Georgia,Gainesville,South,USA,30501,8/15/2012,8/16/2012,988.6482,13,80.98,,88255
20795,Critical,0.08,349.45,60,3119,Katz,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Drum,,Florida,Orlando,South,USA,32839,6/30/2010,07-02-2010,513.084,11,3772.19,,86432
26351,Medium,0.0001,8.32,2.38,3119,Katz,Express Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.74,Florida,Orlando,South,USA,32839,12/29/2011,1/16/2012,-1075.396,19,170.62,100,86434
26353,High,0.03,6.48,9.68,3119,Katz,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.36,Florida,Orlando,South,USA,32839,12/29/2011,12/30/2011,-29.9299,12,80.83,,86434
26350,High,0.07,180.98,55.24,3119,Katz,Delivery Truck,Hotels / Hospitals,Processed Meat,Jelly Fish,Jumbo Drum,0.57,Florida,Orlando,South,USA,32839,12/29/2013,1/15/2014,-147.518,25,4529.95,200,86436
26352,High,0.06,4.2,2.26,3119,Katz,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,0.36,Florida,Orlando,South,USA,32839,12/29/2013,1/17/2014,-689.8738,2,9.64,,86436
25473,High,0.08,315.98,19.99,3120,Linkbridge,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.38,Louisiana,New Orleans,South,USA,70117,6/14/2010,6/14/2010,44.52,9,2642.48,160,90160
22371,High,0.03,3.08,0.99,3120,Linkbridge,Regular Air,Restaurant Chain,Processed Meat,Oysters (Clam),Small Box,0.37,Louisiana,New Orleans,South,USA,70117,02-01-2012,02-02-2012,57.0945,1,3.36,200,90161
24283,High,0.07,6.48,7.86,3120,Linkbridge,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.37,Louisiana,New Orleans,South,USA,70117,12-09-2012,12-11-2012,-83.832,25,165.14,,90162
19467,High,0.09,146.34,43.75,3120,Linkbridge,Delivery Truck,Restaurant Chain,Preserved Food,Jams,Jumbo Box,0.65,Louisiana,New Orleans,South,USA,70117,3/29/2013,3/30/2013,326.58,3,333.3,,90163
23029,High,0.03,2.88,0.99,3120,Linkbridge,Regular Air,Restaurant Chain,Processed Meat,Oysters (Clam),Small Box,0.36,Louisiana,New Orleans,South,USA,70117,5/24/2013,5/26/2013,45.3,6,17.93,200,90164
21870,Low,0.09,199.99,24.49,3120,Linkbridge,Regular Air,Restaurant Chain,Canned Foods,Wild Berry,Large Box,0.46,Louisiana,New Orleans,South,USA,70117,7/30/2013,08-01-2013,-95.424,1,204.71,5000,90165
24200,Medium,0.06,19.99,11.17,3148,Bluezoom,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Large Box,0.6,Idaho,Post Falls,West,USA,83854,1/14/2010,1/14/2010,-66.8236,7,139.49,1000,89716
19149,High,0.02,31.74,12.62,3148,Bluezoom,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.37,Idaho,Post Falls,West,USA,83854,3/20/2011,3/21/2011,185.0875,9,291.59,75,89717
20574,High,0.06,300.97,7.18,3148,Bluezoom,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.48,Idaho,Post Falls,West,USA,83854,9/22/2012,9/23/2012,1579.34,11,3143.15,100,89719
20575,High,0.09,70.89,89.3,3148,Bluezoom,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.72,Idaho,Post Falls,West,USA,83854,9/22/2012,9/24/2012,-1280.6,9,498.31,,89719
24201,Medium,0.0001,264.98,17.86,3148,Bluezoom,Delivery Truck,Hotels / Hospitals,Canned Foods,Compote,Jumbo Drum,0.58,Idaho,Post Falls,West,USA,83854,1/14/2013,1/15/2013,1901.4951,10,2755.79,800,89721
20722,Critical,0.01,89.99,42,3148,Bluezoom,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.66,Idaho,Post Falls,West,USA,83854,06-02-2013,06-03-2013,-246.288,11,1065.09,1800,89722
20723,Critical,0.05,65.99,3.99,3148,Bluezoom,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.57,Idaho,Post Falls,West,USA,83854,06-02-2013,06-04-2013,440.9532,13,699.66,1800,89722
24202,Medium,0.06,320.98,58.95,3149,Gigashots,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.57,Idaho,Rexburg,West,USA,83440,1/14/2010,1/16/2010,971.622,6,1952.43,1800,89716
26249,High,0.07,46.89,5.1,3149,Gigashots,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Medium Box,0.46,Idaho,Rexburg,West,USA,83440,1/31/2012,02-02-2012,248.9451,8,360.79,200,89718
